baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	
CRO_T120007	34.86979798	-0.045861461	0.404221576	-0.113456242	0.909668853	0.9998771
CRO_T107709	21.13007611	-0.057409387	0.506244928	-0.113402393	0.909711542	0.9998771
CRO_T140131	11.95322709	-0.077199892	0.682316519	-0.113143813	0.90991654	0.9998771
CRO_T123642	47.62297956	-0.039092899	0.345589959	-0.113119313	0.909935963	0.9998771
CRO_T129571	30.29918958	-0.048312607	0.427099662	-0.113117877	0.909937103	0.9998771
CRO_T137204	15.56139575	-0.067564197	0.597471524	-0.113083544	0.909964321	0.9998771
CRO_T112085	46.6403416	-0.039945253	0.353418984	-0.113025203	0.910010574	0.9998771
CRO_T114921	118.8043697	-0.026976781	0.238971496	-0.112887026	0.910120123	0.9998771
CRO_T130278	16.53704666	-0.064277685	0.570754556	-0.112618786	0.910332791	0.9998771
CRO_T109155	15.55803573	-0.066248921	0.58914263	-0.112449715	0.910466839	0.9998771
CRO_T120929	16.53806218	-0.064175202	0.570809346	-0.112428437	0.910483709	0.9998771
CRO_T122979	30.2909344	-0.047920356	0.426752635	-0.112290709	0.910592908	0.9998771
CRO_T135053	30.28800946	-0.048081777	0.428248102	-0.112275517	0.910604954	0.9998771
CRO_T111389	9.97342545	-0.081943133	0.730598019	-0.112158986	0.910697348	1
CRO_T138421	21.12182093	-0.056853453	0.506987053	-0.112139852	0.910712519	0.9998771
CRO_T101308	16.53901689	-0.064077419	0.571638767	-0.112094251	0.910748676	0.9998771
CRO_T122533	9.974380155	-0.081784519	0.730653177	-0.111933434	0.910876187	1
CRO_T105419	21.12474587	-0.056623081	0.506570179	-0.111777367	0.910999933	0.9998771
CRO_T128830	31.2698845	-0.047427361	0.424557809	-0.111710019	0.911053335	0.9998771
CRO_T140403	73.75661491	-0.031696693	0.284299832	-0.111490368	0.911227503	0.9998771
CRO_T103007	21.12570057	-0.056546502	0.507710664	-0.111375446	0.91131863	0.9998771
CRO_T114299	15.54978055	-0.06549697	0.588731592	-0.111250986	0.911417321	0.9998771
CRO_T140738	56.77083286	-0.035956566	0.32346568	-0.111160374	0.911489174	0.9998771
CRO_T120413	33.88693114	-0.044911674	0.404899782	-0.11092047	0.911679413	0.9998771
CRO_T124104	15.54882585	-0.065603954	0.591512146	-0.110908888	0.911688598	0.9998771
CRO_T107143	15.55276631	-0.065176235	0.587962327	-0.110851039	0.911734471	0.9998771
CRO_T130287	42.07462837	-0.040861102	0.369108457	-0.110702157	0.911852535	0.9998771
CRO_T138645	25.71638554	-0.051436273	0.464722144	-0.110681778	0.911868696	0.9998771
CRO_T124128	50.23226691	-0.038120178	0.344473181	-0.110662253	0.91188418	0.9998771
CRO_T128655	35.86540382	-0.04467353	0.404269018	-0.110504461	0.912009312	0.9998771
CRO_T110683	9.967140499	-0.080456487	0.728562715	-0.110431793	0.91206694	1
CRO_T101823	9.96911073	-0.080128769	0.726942667	-0.110227083	0.912229284	1
CRO_T103440	9.96911073	-0.080128769	0.726942667	-0.110227083	0.912229284	1
CRO_T108253	9.96911073	-0.080128769	0.726942667	-0.110227083	0.912229284	1
CRO_T138922	9.96911073	-0.080128769	0.726942667	-0.110227083	0.912229284	1
CRO_T127084	9.968156025	-0.080287559	0.728621727	-0.110191003	0.912257898	1
CRO_T128492	9.968156025	-0.080287559	0.728621727	-0.110191003	0.912257898	1
CRO_T127933	58.3830875	-0.034513488	0.314287281	-0.109815097	0.912556018	0.9998771
CRO_T112517	9.970065435	-0.079970924	0.728732203	-0.109739797	0.912615738	1
CRO_T113797	9.970065435	-0.079970924	0.728732203	-0.109739797	0.912615738	1
CRO_T132045	15.54546583	-0.064324661	0.586750399	-0.109628661	0.912703879	0.9998771
CRO_T134210	9.971080962	-0.079801932	0.728791221	-0.10949903	0.912806691	1
CRO_T106814	24.71787849	-0.051424269	0.470144203	-0.109379779	0.912901272	0.9998771
CRO_T124213	15.54743606	-0.064114306	0.586858093	-0.109250101	0.913004123	0.9998771
CRO_T135029	24.71984872	-0.051290744	0.469803383	-0.109174913	0.913063758	0.9998771
CRO_T128550	45.64401098	-0.038457747	0.35253425	-0.109089391	0.91313159	0.9998771
CRO_T134088	117.8007149	-0.026653196	0.244691347	-0.108925782	0.913261357	0.9998771
CRO_T124424	29.30323321	-0.047173093	0.434003964	-0.10869277	0.913446177	0.9998771
CRO_T120934	135.7224071	-0.024698049	0.227844173	-0.108398862	0.913679304	0.9998771
CRO_T117709	9.960855548	-0.078973223	0.729996594	-0.108183001	0.913850529	1
CRO_T102844	14.56346915	-0.066824914	0.61847519	-0.108047849	0.913957736	0.9998771
CRO_T111933	24.71260907	-0.050744362	0.469917474	-0.107985688	0.914007045	0.9998771
CRO_T129414	9.962825779	-0.078648089	0.728375991	-0.107977321	0.914013682	1
CRO_T129987	9.962825779	-0.078648089	0.728375991	-0.107977321	0.914013682	1
CRO_T101390	32.8924862	-0.044506588	0.413639218	-0.107597603	0.914314899	0.9998771
CRO_T102323	9.963780484	-0.078486416	0.730165941	-0.107491204	0.914399303	1
CRO_T122302	120.3875585	-0.025231606	0.234779961	-0.107469164	0.914416787	0.9998771
CRO_T126155	20.12586456	-0.055620692	0.518405937	-0.107291773	0.914557511	0.9998771
CRO_T114280	20.12293963	-0.055861566	0.52068835	-0.10728407	0.914563622	0.9998771
CRO_T105757	8.976514377	-0.08214218	0.769271177	-0.106779225	0.914964129	1
CRO_T119518	8.978484608	-0.081773444	0.76734729	-0.106566407	0.91513297	1
CRO_T129850	9.965750716	-0.078150703	0.733528486	-0.106540788	0.915153295	1
CRO_T138426	9.965750716	-0.078150703	0.733528486	-0.106540788	0.915153295	1
CRO_T137206	50.21337496	-0.036130026	0.339191077	-0.106518208	0.915171209	0.9998771
CRO_T140398	28.30771192	-0.046836607	0.441638427	-0.106051929	0.915541151	0.9998771
CRO_T100977	76.32607695	-0.030861229	0.291151971	-0.105996979	0.915584749	0.9998771
CRO_T117887	9.996740394	-0.083333748	0.78641219	-0.105967009	0.915608527	1
CRO_T107886	20.13075973	-0.055211151	0.52153296	-0.105863205	0.915690888	0.9998771
CRO_T107036	49.22616968	-0.035967392	0.33992298	-0.105810418	0.915732771	0.9998771
CRO_T120387	8.98045484	-0.081414145	0.769498816	-0.105801521	0.91573983	1
CRO_T102713	14.55191477	-0.064607134	0.611151076	-0.105713852	0.91580939	0.9998771
CRO_T105062	355.0836212	-0.016237344	0.153621289	-0.105697223	0.915822584	0.9998771
CRO_T112195	32.88475064	-0.0433259	0.410167386	-0.105629802	0.915876079	0.9998771
CRO_T121422	32.88475064	-0.0433259	0.410167386	-0.105629802	0.915876079	0.9998771
CRO_T129403	65.54682445	-0.031607322	0.299275809	-0.105612685	0.91588966	0.9998771
CRO_T137992	19.1498394	-0.056530617	0.535489299	-0.105568154	0.915924993	0.9998771
CRO_T118122	14.55083842	-0.064735662	0.613360084	-0.105542672	0.915945212	0.9998771
CRO_T133510	159.1548397	-0.021739885	0.205986357	-0.105540414	0.915947004	0.9998771
CRO_T140510	33.86376157	-0.043004814	0.407623059	-0.105501426	0.915977939	0.9998771
CRO_T127576	32.88576617	-0.043273927	0.410498802	-0.105417912	0.916044203	0.9998771
CRO_T138721	19.13859846	-0.056171935	0.534330646	-0.105125797	0.91627599	0.9998771
CRO_T127549	19.14152339	-0.055911747	0.531855882	-0.105125748	0.916276029	0.9998771
CRO_T106338	8.970229426	-0.080492037	0.766940288	-0.104952156	0.916413773	1
CRO_T112863	8.970229426	-0.080492037	0.766940288	-0.104952156	0.916413773	1
CRO_T132037	8.970229426	-0.080492037	0.766940288	-0.104952156	0.916413773	1
CRO_T140787	8.970229426	-0.080492037	0.766940288	-0.104952156	0.916413773	1
CRO_T107595	8.972199657	-0.080128371	0.765016266	-0.104740741	0.916581533	1
CRO_T111432	8.972199657	-0.080128371	0.765016266	-0.104740741	0.916581533	1
CRO_T118242	8.972199657	-0.080128371	0.765016266	-0.104740741	0.916581533	1
CRO_T126806	8.972199657	-0.080128371	0.765016266	-0.104740741	0.916581533	1
CRO_T128007	8.972199657	-0.080128371	0.765016266	-0.104740741	0.916581533	1
CRO_T105231	8.971184131	-0.08031639	0.766995397	-0.104715608	0.916601476	1
CRO_T111810	8.971184131	-0.08031639	0.766995397	-0.104715608	0.916601476	1
CRO_T135610	25.6994401	-0.049498984	0.472860142	-0.104679966	0.916629759	0.9998771
CRO_T117281	133.7300128	-0.022981468	0.220036878	-0.104443711	0.916817236	0.9998771
CRO_T121330	14.54753923	-0.063356566	0.606764266	-0.104417102	0.916838351	0.9998771
CRO_T125657	14.54753923	-0.063356566	0.606764266	-0.104417102	0.916838351	0.9998771
CRO_T118787	25.68921468	-0.04916845	0.471133417	-0.104362052	0.916882036	0.9998771
CRO_T123267	8.973154362	-0.079953222	0.767109407	-0.104226621	0.916989508	1
CRO_T103398	14.54950946	-0.063132229	0.605933034	-0.10419011	0.917018483	0.9998771
CRO_T134190	14.54950946	-0.063132229	0.605933034	-0.10419011	0.917018483	0.9998771
CRO_T127398	14.55052499	-0.063016327	0.605989433	-0.103989152	0.917177958	0.9998771
CRO_T129220	8.974169889	-0.079765699	0.767168307	-0.103974184	0.917189836	1
CRO_T118245	19.13326821	-0.055298232	0.532070754	-0.103930222	0.917224723	0.9998771
CRO_T113301	67.18772427	-0.030904277	0.297617954	-0.103838752	0.917297313	0.9998771
CRO_T104300	19.13523844	-0.05512613	0.530907313	-0.103833811	0.917301234	0.9998771
CRO_T123800	19.13523844	-0.05512613	0.530907313	-0.103833811	0.917301234	0.9998771
CRO_T136541	19.13523844	-0.05512613	0.530907313	-0.103833811	0.917301234	0.9998771
CRO_T110710	8.966288962	-0.081244873	0.7835294	-0.103690905	0.917414644	1
CRO_T135905	19.13332903	-0.055293773	0.533435103	-0.103656045	0.91744231	0.9998771
CRO_T124156	14.55147969	-0.062906924	0.606982588	-0.103638762	0.917456026	0.9998771
CRO_T138577	14.55147969	-0.062906924	0.606982588	-0.103638762	0.917456026	0.9998771
CRO_T136682	42.04091995	-0.038482343	0.371514898	-0.103582233	0.917500888	0.9998771
CRO_T111427	40.07113754	-0.039317494	0.379928695	-0.103486509	0.917576856	0.9998771
CRO_T102167	42.03063372	-0.038279531	0.370352817	-0.103359633	0.917677548	0.9998771
CRO_T123746	105.0058604	-0.025170555	0.243591275	-0.103331105	0.91770019	0.9998771
CRO_T104686	23.71563717	-0.049511278	0.479281415	-0.103303147	0.917722378	0.9998771
CRO_T138172	23.71563717	-0.049511278	0.479281415	-0.103303147	0.917722378	0.9998771
CRO_T115522	23.7166527	-0.049439836	0.478868173	-0.103243103	0.917770031	0.9998771
CRO_T134186	36.46531336	-0.040276985	0.390775997	-0.10306924	0.917908018	0.9998771
CRO_T126088	23.71378859	-0.049641484	0.482905255	-0.102797563	0.918123639	0.9998771
CRO_T100151	13.57246877	-0.065083834	0.634761019	-0.102532815	0.918333767	0.9998771
CRO_T114394	8.965914706	-0.078485292	0.76676157	-0.102359449	0.91847137	1
CRO_T120172	8.964960001	-0.078657744	0.768745221	-0.102319653	0.918502956	1
CRO_T110128	19.12895349	-0.05434195	0.531269416	-0.10228699	0.918528881	0.9998771
CRO_T121168	19.12895349	-0.05434195	0.531269416	-0.10228699	0.918528881	0.9998771
CRO_T138790	44.65078776	-0.036800033	0.359841677	-0.10226729	0.918544518	0.9998771
CRO_T101150	23.70839752	-0.048941249	0.47990983	-0.101980093	0.918772476	0.9998771
CRO_T120537	23.70839752	-0.048941249	0.47990983	-0.101980093	0.918772476	0.9998771
CRO_T116176	13.56224336	-0.06445083	0.6320023	-0.10197879	0.91877351	0.9998771
CRO_T117998	117.4744067	-0.025855159	0.253717136	-0.101905451	0.918831723	0.9998771
CRO_T130815	14.54519474	-0.061877205	0.608666494	-0.101660278	0.919026332	0.9998771
CRO_T137924	8.967884938	-0.078117341	0.768914158	-0.101594359	0.919078657	1
CRO_T118374	8.965853885	-0.078485487	0.773236162	-0.101502608	0.919151487	1
CRO_T122646	13.56230418	-0.064457503	0.636435112	-0.101278986	0.919328997	0.9998771
CRO_T100342	13.56427441	-0.064206713	0.634101265	-0.101256245	0.919347049	0.9998771
CRO_T102561	22.73376213	-0.050476972	0.499106093	-0.101134755	0.919443489	0.9998771
CRO_T122631	7.981573535	-0.081975869	0.812663561	-0.100873071	0.919651221	1
CRO_T136068	7.981573535	-0.081975869	0.812663561	-0.100873071	0.919651221	1
CRO_T134503	7.980558009	-0.082193052	0.815048137	-0.100844414	0.919673969	1
CRO_T140086	337.8073292	-0.017474932	0.173306652	-0.100832435	0.919683479	0.9998771
CRO_T123120	7.98061883	-0.082179751	0.815051874	-0.100827633	0.919687291	1
CRO_T133749	7.98061883	-0.082179751	0.815051874	-0.100827633	0.919687291	1
CRO_T123402	48.23409295	-0.034880764	0.34615074	-0.100767556	0.919734982	0.9998771
CRO_T104011	280.449284	-0.018475399	0.183501285	-0.100682669	0.919802369	0.9998771
CRO_T106270	40.04492138	-0.037812063	0.375969849	-0.100572061	0.919890176	0.9998771
CRO_T123769	13.55792864	-0.063096014	0.627392817	-0.100568595	0.919892927	0.9998771
CRO_T124620	13.55888334	-0.062979623	0.627446326	-0.100374518	0.920046999	0.9998771
CRO_T124391	124.5622283	-0.02286581	0.22790128	-0.100332084	0.920080686	0.9998771
CRO_T138677	13.55398817	-0.063590672	0.633819239	-0.100329349	0.920082858	0.9998771
CRO_T124984	7.983543767	-0.081572744	0.815218425	-0.100062439	0.920294755	1
CRO_T108254	36.45668393	-0.039252715	0.392472463	-0.100013933	0.920333264	0.9998771
CRO_T126916	23.7050375	-0.048093267	0.481684361	-0.099843945	0.920468219	0.9998771
CRO_T124202	31.88250932	-0.041643885	0.417178621	-0.099822673	0.920485107	0.9998771
CRO_T127311	13.56085357	-0.062739812	0.628615368	-0.09980636	0.920498059	0.9998771
CRO_T134570	13.56085357	-0.062739812	0.628615368	-0.09980636	0.920498059	0.9998771
CRO_T102268	35.4708076	-0.039771222	0.39860539	-0.099775927	0.92052222	0.9998771
CRO_T129796	37.44585944	-0.039268473	0.395135016	-0.099379887	0.920836651	0.9998771
CRO_T118413	14.53890979	-0.060834042	0.612334811	-0.099347678	0.920862224	0.9998771
CRO_T105901	44.62158584	-0.035567505	0.358087936	-0.099326175	0.920879297	0.9998771
CRO_T102214	48.20747881	-0.034191251	0.344393849	-0.099279506	0.92091635	0.9998771
CRO_T112416	20.12105394	-0.053399885	0.537988135	-0.09925848	0.920933043	0.9998771
CRO_T107299	7.973318353	-0.080536476	0.812272423	-0.099149588	0.9210195	1
CRO_T119301	7.973318353	-0.080536476	0.812272423	-0.099149588	0.9210195	1
CRO_T128872	143.4414558	-0.021229656	0.214414316	-0.099012309	0.921128497	0.9998771
CRO_T102254	7.975288584	-0.080127921	0.809942081	-0.098930434	0.921193505	1
CRO_T105726	7.975288584	-0.080127921	0.809942081	-0.098930434	0.921193505	1
CRO_T117777	7.975288584	-0.080127921	0.809942081	-0.098930434	0.921193505	1
CRO_T124234	7.975288584	-0.080127921	0.809942081	-0.098930434	0.921193505	1
CRO_T127791	7.975288584	-0.080127921	0.809942081	-0.098930434	0.921193505	1
CRO_T128707	7.975288584	-0.080127921	0.809942081	-0.098930434	0.921193505	1
CRO_T130682	7.975288584	-0.080127921	0.809942081	-0.098930434	0.921193505	1
CRO_T131681	7.975288584	-0.080127921	0.809942081	-0.098930434	0.921193505	1
CRO_T124673	27.30115589	-0.044326618	0.448129183	-0.098914822	0.921205901	0.9998771
CRO_T132123	13.55062816	-0.062121472	0.628072231	-0.098908165	0.921211186	0.9998771
CRO_T102573	13.55164368	-0.061997405	0.62708516	-0.098866006	0.92124466	0.9998771
CRO_T102882	13.55164368	-0.061997405	0.62708516	-0.098866006	0.92124466	0.9998771
CRO_T102971	22.7177714	-0.04823498	0.489217876	-0.098596112	0.921458957	0.9998771
CRO_T126130	72.4027565	-0.030016349	0.304527252	-0.098567037	0.921482043	0.9998771
CRO_T128560	13.54871875	-0.062355532	0.632625606	-0.098566247	0.92148267	0.9998771
CRO_T105033	22.7187261	-0.048165085	0.489264729	-0.098443811	0.921579887	0.9998771
CRO_T138564	30.89327298	-0.041651387	0.423202207	-0.098419589	0.92159912	0.9998771
CRO_T105874	30.89428851	-0.041595865	0.422945589	-0.098348028	0.921655942	0.9998771
CRO_T128711	18.1402976	-0.053568975	0.5448765	-0.098313976	0.921682981	0.9998771
CRO_T118017	75.98522863	-0.029124342	0.296313383	-0.098288987	0.921702823	0.9998771
CRO_T121271	30.89524322	-0.04154385	0.422672435	-0.098288524	0.92170319	0.9998771
CRO_T117141	30.89530404	-0.041541072	0.423292244	-0.098138041	0.921822681	0.9998771
CRO_T114581	22.72069633	-0.048020565	0.489361595	-0.098129002	0.921829858	0.9998771
CRO_T140930	22.72069633	-0.048020565	0.489361595	-0.098129002	0.921829858	0.9998771
CRO_T102014	13.56276298	-0.062510175	0.637150152	-0.098109017	0.921845728	0.9998771
CRO_T120385	13.55456862	-0.06163933	0.628293466	-0.098105954	0.92184816	0.9998771
CRO_T130365	13.55456862	-0.06163933	0.628293466	-0.098105954	0.92184816	0.9998771
CRO_T132755	13.55456862	-0.06163933	0.628293466	-0.098105954	0.92184816	0.9998771
CRO_T122856	31.87717908	-0.041109955	0.419375632	-0.09802657	0.921911195	0.9998771
CRO_T132009	22.71472482	-0.048461293	0.494845618	-0.097932145	0.921986175	0.9998771
CRO_T131591	66.17780822	-0.029291964	0.299263325	-0.097880232	0.922027397	0.9998771
CRO_T139232	24.68541448	-0.050487566	0.516087875	-0.09782746	0.922069302	0.9998771
CRO_T137821	191.0556652	-0.018811384	0.192300721	-0.097822742	0.922073049	0.9998771
CRO_T103451	27.30402	-0.044147507	0.451578004	-0.097762749	0.922120688	0.9998771
CRO_T125656	7.971408943	-0.08095057	0.8286757	-0.09768667	0.9221811	1
CRO_T138984	373.8503378	-0.015114364	0.154836882	-0.097614755	0.922238207	0.9998771
CRO_T117761	241.4506156	-0.019261096	0.197521385	-0.097513978	0.922318234	0.9998771
CRO_T138819	18.13108771	-0.053009202	0.545848136	-0.097113461	0.922636291	0.9998771
CRO_T133482	18.13305794	-0.052829205	0.545240784	-0.096891515	0.922812547	0.9998771
CRO_T129606	39.05290548	-0.03651851	0.378468433	-0.096490239	0.923131226	0.9998771
CRO_T109563	18.13502818	-0.052647611	0.546055119	-0.096414463	0.923191406	0.9998771
CRO_T116375	13.54732897	-0.060653641	0.629105129	-0.096412567	0.923192911	0.9998771
CRO_T117311	7.969003633	-0.078282056	0.812106664	-0.09639381	0.923207808	1
CRO_T131922	7.969003633	-0.078282056	0.812106664	-0.09639381	0.923207808	1
CRO_T121715	7.968048928	-0.078475212	0.814496258	-0.096348156	0.923244066	1
CRO_T127955	28.27585209	-0.043222513	0.449858678	-0.096080204	0.923456874	0.9998771
CRO_T128630	54.39199864	-0.031755802	0.331321304	-0.095845941	0.923642929	0.9998771
CRO_T138904	7.970973865	-0.077867922	0.814662887	-0.095583	0.923851768	1
CRO_T140364	7.970973865	-0.077867922	0.814662887	-0.095583	0.923851768	1
CRO_T121786	79.51957385	-0.026580291	0.279319512	-0.09516088	0.924187042	0.9998771
CRO_T137724	18.1277277	-0.051909627	0.547133544	-0.094875607	0.924413632	0.9998771
CRO_T127487	6.984662462	-0.082235809	0.867306441	-0.094817478	0.924459804	1
CRO_T106534	6.983646936	-0.082484715	0.870253568	-0.094782392	0.924487673	1
CRO_T102324	6.983707757	-0.082469529	0.870257204	-0.094764546	0.924501848	1
CRO_T138894	7.970913043	-0.077863334	0.822107996	-0.094711807	0.924543739	1
CRO_T107724	35.45056297	-0.03780292	0.399179372	-0.094701586	0.924551858	0.9998771
CRO_T125586	17.14477631	-0.053378671	0.563859909	-0.094666548	0.924579689	0.9998771
CRO_T126429	12.56197227	-0.061615864	0.651143948	-0.094627101	0.924611023	0.9998771
CRO_T137577	6.981737526	-0.082958992	0.876923533	-0.09460231	0.924630715	1
CRO_T131887	278.0152997	-0.016035335	0.16976913	-0.094453776	0.9247487	0.9998771
CRO_T124186	21.73007021	-0.047238529	0.500317562	-0.094417092	0.924777839	0.9998771
CRO_T117148	192.8255699	-0.021846238	0.231877669	-0.094214496	0.92493877	0.9998771
CRO_T112640	26.30418399	-0.042970281	0.456959843	-0.094035136	0.925081246	0.9998771
CRO_T125953	12.55612239	-0.062414849	0.663885278	-0.094014509	0.925097631	0.9998771
CRO_T122634	25.32757838	-0.044244218	0.471181559	-0.093900573	0.925188139	0.9998771
CRO_T140724	6.994887877	-0.083494817	0.889254572	-0.093893042	0.925194121	1
CRO_T133000	42.62712243	-0.034119144	0.365073018	-0.093458411	0.925539389	0.9998771
CRO_T130123	21.72187585	-0.046690191	0.49993751	-0.093392055	0.925592102	0.9998771
CRO_T126363	21.73299515	-0.047015992	0.503533336	-0.093372153	0.925607912	0.9998771
CRO_T118065	17.14046159	-0.052304683	0.560559509	-0.093307993	0.925658882	0.9998771
CRO_T101467	17.14141629	-0.052212005	0.5598357	-0.093263086	0.925694557	0.9998771
CRO_T119335	17.14141629	-0.052212005	0.5598357	-0.093263086	0.925694557	0.9998771
CRO_T122573	17.14141629	-0.052212005	0.5598357	-0.093263086	0.925694557	0.9998771
CRO_T140193	17.14141629	-0.052212005	0.5598357	-0.093263086	0.925694557	0.9998771
CRO_T117260	33.493435	-0.03807902	0.408519178	-0.093212318	0.925734888	0.9998771
CRO_T118368	139.4905057	-0.020260525	0.21772092	-0.093057317	0.925858027	0.9998771
CRO_T123427	12.55473261	-0.060556376	0.650767107	-0.093053836	0.925860792	0.9998771
CRO_T112990	6.97640728	-0.080593598	0.866943402	-0.092962929	0.925933012	1
CRO_T118329	6.97640728	-0.080593598	0.866943402	-0.092962929	0.925933012	1
